19.9095203643018	-4.22626292718219
19.7801421458058	-4.19408860705622
19.6184193726859	-4.15387070689875
19.3920926075669	-4.10548155083628
19.2142401157594	-4.06519981274205
18.9879133506405	-4.01681065667958
18.7615865855215	-3.9684215006171
18.5998638124016	-3.92820360045963
18.3574073285951	-3.8797506064604
18.1148657275397	-3.82338170830319
17.8238498531727	-3.75890539217772
17.5975230880538	-3.71051623611525
17.4035408775588	-3.67017066008426
17.1609992765034	-3.61380176192705
16.9508022300719	-3.56547644380134
16.7568200195769	-3.52513086777036
16.530493254458	-3.47674171170788
16.368770481338	-3.43652381155041
16.1586585521556	-3.39611439758267
15.9484615057241	-3.34778907945695
15.7221347406052	-3.29939992339448
15.4634634208622	-3.24296718730051
15.2371366557433	-3.19457803123803
15.0107247733753	-3.13827297101758
14.8490871175043	-3.10597097501809
14.5580712431374	-3.04149465889263
14.3478741967059	-2.99316934076691
14.1700217048985	-2.95288760267268
14.0082989317785	-2.91266970251522
13.7496276120356	-2.85623696642125
13.4909562922926	-2.79980423032728
13.3292335191726	-2.75958633016981
13.1352513086777	-2.71924075413883
12.9736136528067	-2.68693875813934
12.8118908796868	-2.64672085798187
12.6179086691918	-2.60637528195089
12.4238413414478	-2.55811380176193
12.2622036855769	-2.52581180576244
12.0520917563944	-2.4854023917947
11.9065838192109	-2.45316423373197
11.712516491467	-2.40490275354301
11.518534280972	-2.36455717751202
11.3245520704771	-2.32421160148104
11.1143550240456	-2.27588628335532
10.9526322509256	-2.23566838319786
10.7263054858067	-2.18727922713538
10.5484529939992	-2.14699748904115
10.3382559475678	-2.09867217091544
10.1442737370728	-2.05832659488445
9.91794697195385	-2.00993743882198
9.70774992552239	-1.96161212069626
9.54602715240242	-1.92139422053879
9.35204494190746	-1.88104864450781
9.141847895476	-1.83272332638209
8.96399540366854	-1.79244158828787
8.75379835723708	-1.74411627016215
8.57594586542961	-1.70383453206792
8.38196365493466	-1.66348895603694
8.1555517725667	-1.60718389581649
7.96156956207174	-1.56683831978551
7.75145763288929	-1.52642890581776
7.54126058645783	-1.47810358769205
7.34727837596287	-1.43775801166106
7.15321104821891	-1.3894965314721
6.95922883772395	-1.34915095544112
6.76524662722899	-1.30880537941014
6.57117929948503	-1.26054389922118
6.34485253436608	-1.2121547431587
6.11852576924712	-1.16376558709623
5.89211388687916	-1.10746052687577
5.66578712176021	-1.0590713708133
5.47180491126525	-1.01872579478231
5.27773758352129	-0.970464314593353
5.06754053708983	-0.922138996467635
4.85742860790738	-0.881729582499894
4.66336128016341	-0.833468102310934
4.48550878835595	-0.793186364216709
4.30765629654848	-0.752904626122484
4.09745925011702	-0.704579307996766
3.91960675830956	-0.66429756990254
3.72553943056559	-0.61603608971358
3.57994637613311	-0.575882027492872
3.38587904838914	-0.527620547303911
3.24020087670765	-0.479550580925225
3.07839298633867	-0.431416776609781
2.93262969740817	-0.375430906073116
2.75452185385367	-0.311401455504958
2.62488828361066	-0.255479422905052
2.47903987743116	-0.19157764821041
2.30076179937863	-0.1117163893263
2.10618376814061	-0.0159594841894708
1.97637996339957	0.0557943567263894
1.84640592416052	0.143380005958207
1.73264672085798	0.222985913095289
1.63493211899391	0.310443886453589
1.53721751712984	0.397901859811891
1.47184746988977	0.477316253138698
1.42260714133719	0.556666808528748
1.3733668127846	0.636017363918798
1.34025620291951	0.71530408137209
1.30697535855641	0.810422607141337
1.28982423288079	0.905477294973826
1.28897306039068	0.984636336553603
